node_windows,valid_values,MAE,RMSE,bias,MAE@h3,MAE@h6,MAE@h12,county,model,factor,value,scope,result_dir,STID_MAE,STID_RMSE,STID_bias,STID_MAE@h3,STID_MAE@h6,STID_MAE@h12,delta_vs_STID_MAE,delta_vs_STID_RMSE,delta_vs_STID_bias,delta_vs_STID_MAE@h3,delta_vs_STID_MAE@h6,delta_vs_STID_MAE@h12
1625,16388,11.863149089408205,20.66034532324916,-0.564224163555418,11.240466848124871,11.817772771113967,13.451466964083565,ContraCosta,STID,pm_relation,upstream,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,11.863149089408205,20.66034532324916,-0.564224163555418,11.240466848124871,11.817772771113967,13.451466964083565,0.0,0.0,0.0,0.0,0.0,0.0
260,2642,12.095583722954173,22.254429937843117,-0.21633713178612984,12.992764334245162,12.115797077525746,14.00748102014715,ContraCosta,STID,pm_relation,upstream,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,12.095583722954173,22.254429937843117,-0.21633713178612984,12.992764334245162,12.115797077525746,14.00748102014715,0.0,0.0,0.0,0.0,0.0,0.0
171,1813,13.150091285937016,23.493150397389044,1.8893182126448684,14.373769065402202,14.591088983396821,13.600128047513646,ContraCosta,STID,pm_relation,upstream,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,13.150091285937016,23.493150397389044,1.8893182126448684,14.373769065402202,14.591088983396821,13.600128047513646,0.0,0.0,0.0,0.0,0.0,0.0
2058,17623,6.341476464240429,11.509584540458299,0.21390800322386705,5.9083914174154755,6.469526813918214,7.137890074275727,ContraCosta,STID,impact_abs,low,future_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,6.341476464240429,11.509584540458299,0.21390800322386705,5.9083914174154755,6.469526813918214,7.137890074275727,0.0,0.0,0.0,0.0,0.0,0.0
1030,12342,12.014320299973502,18.63979029844824,0.01513114660915535,11.094166447680283,12.337209330458585,12.820302553612475,ContraCosta,STID,impact_abs,mid,future_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,12.014320299973502,18.63979029844824,0.01513114660915535,11.094166447680283,12.337209330458585,12.820302553612475,0.0,0.0,0.0,0.0,0.0,0.0
1028,12336,27.65432266007756,42.56597243512474,1.4132303152566754,25.814747791809793,27.954389720575357,30.596115828488124,ContraCosta,STID,impact_abs,high,future_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,27.65432266007756,42.56597243512474,1.4132303152566754,25.814747791809793,27.954389720575357,30.596115828488124,0.0,0.0,0.0,0.0,0.0,0.0
1547,18205,17.437986405437314,32.14957803419765,4.890257045051221,15.658218000807567,18.07406800403444,19.211998851106483,ContraCosta,STID,impact_direction,drop,future_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,17.437986405437314,32.14957803419765,4.890257045051221,15.658218000807567,18.07406800403444,19.211998851106483,0.0,0.0,0.0,0.0,0.0,0.0
1454,17236,13.885888011363134,22.971330883687386,-4.196480574644367,13.598786574552317,13.723220758737172,15.155912905972922,ContraCosta,STID,impact_direction,rise,future_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,13.885888011363134,22.971330883687386,-4.196480574644367,13.598786574552317,13.723220758737172,15.155912905972922,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,ContraCosta,STID,impact_threshold,q50=2.3750;q75=10.0833,future_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,,,,,,,,,,,,
2060,17601,6.60907121477029,12.615634508679065,-0.998786637582709,6.158668689455119,6.68205294751991,7.330840421262222,ContraCosta,STID,impact_abs,low,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,6.60907121477029,12.615634508679065,-0.998786637582709,6.158668689455119,6.68205294751991,7.330840421262222,0.0,0.0,0.0,0.0,0.0,0.0
1029,12343,12.346460669544637,19.302050531894942,-2.1853673542897027,11.6716539106749,12.024757670707443,13.948354000021116,ContraCosta,STID,impact_abs,mid,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,12.346460669544637,19.302050531894942,-2.1853673542897027,11.6716539106749,12.024757670707443,13.948354000021116,0.0,0.0,0.0,0.0,0.0,0.0
1030,12360,26.273234108119336,39.365696695523745,0.6235145050345116,24.351244517205988,26.719512628351602,28.996140711515853,ContraCosta,STID,impact_abs,high,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,26.273234108119336,39.365696695523745,0.6235145050345116,24.351244517205988,26.719512628351602,28.996140711515853,0.0,0.0,0.0,0.0,0.0,0.0
1542,18222,16.513938305498595,29.520233189435743,3.4851312759796333,15.23819988315898,16.64379256830228,18.319138613843226,ContraCosta,STID,impact_direction,drop,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,16.513938305498595,29.520233189435743,3.4851312759796333,15.23819988315898,16.64379256830228,18.319138613843226,0.0,0.0,0.0,0.0,0.0,0.0
1458,17208,14.67706983336622,23.870377138433117,-5.600918744121358,13.715589703002845,14.657105878867148,16.546061776385784,ContraCosta,STID,impact_direction,rise,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,14.67706983336622,23.870377138433117,-5.600918744121358,13.715589703002845,14.657105878867148,16.546061776385784,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,ContraCosta,STID,impact_threshold,q50=2.2500;q75=8.9792,history_any,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,,,,,,,,,,,,
332,2897,6.424908470440865,11.476541685670698,-0.6256478783341165,5.728477032979329,6.492311328526878,6.6719323317209875,ContraCosta,STID,impact_abs,low,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,6.424908470440865,11.476541685670698,-0.6256478783341165,5.728477032979329,6.492311328526878,6.6719323317209875,0.0,0.0,0.0,0.0,0.0,0.0
166,1990,11.417450533919599,16.66769141173096,-2.037101975637465,11.478915639670499,11.279430619205337,12.389115804649261,ContraCosta,STID,impact_abs,mid,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,11.417450533919599,16.66769141173096,-2.037101975637465,11.478915639670499,11.279430619205337,12.389115804649261,0.0,0.0,0.0,0.0,0.0,0.0
166,1992,28.171971160245228,43.193440336381585,0.5513301374443085,28.28797866637448,28.554129221353186,29.361245603446502,ContraCosta,STID,impact_abs,high,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,28.171971160245228,43.193440336381585,0.5513301374443085,28.28797866637448,28.554129221353186,29.361245603446502,0.0,0.0,0.0,0.0,0.0,0.0
242,2866,17.21195370021269,30.953532547667837,3.711771888493327,16.32456978195382,16.161783322130784,19.385665124203978,ContraCosta,STID,impact_direction,drop,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,17.21195370021269,30.953532547667837,3.711771888493327,16.32456978195382,16.161783322130784,19.385665124203978,0.0,0.0,0.0,0.0,0.0,0.0
241,2849,14.20810774444655,24.588536715789854,-5.305335982467636,14.941350662102133,15.289813085579972,13.855552238754079,ContraCosta,STID,impact_direction,rise,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,14.20810774444655,24.588536715789854,-5.305335982467636,14.941350662102133,15.289813085579972,13.855552238754079,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,ContraCosta,STID,impact_threshold,q50=2.3021;q75=9.2500,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,,,,,,,,,,,,
223,2130,6.166641088494672,11.50747849249211,-0.9361989070552056,5.561578187075528,6.670441295323747,6.533473817642125,ContraCosta,STID,impact_abs,low,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,6.166641088494672,11.50747849249211,-0.9361989070552056,5.561578187075528,6.670441295323747,6.533473817642125,0.0,0.0,0.0,0.0,0.0,0.0
111,1332,11.146530397661456,15.821591486036851,-0.8981471333775792,10.97002242492126,12.417068996944943,12.265344121434667,ContraCosta,STID,impact_abs,mid,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,11.146530397661456,15.821591486036851,-0.8981471333775792,10.97002242492126,12.417068996944943,12.265344121434667,0.0,0.0,0.0,0.0,0.0,0.0
111,1332,27.947275270570863,41.20499568975413,3.314257458523587,27.5534793063327,29.604350562568182,27.861699353467237,ContraCosta,STID,impact_abs,high,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,27.947275270570863,41.20499568975413,3.314257458523587,27.5534793063327,29.604350562568182,27.861699353467237,0.0,0.0,0.0,0.0,0.0,0.0
168,1996,17.733952700016733,30.32175802626741,5.317188261028282,16.397773719695678,18.79746896674834,19.037996783227978,ContraCosta,STID,impact_direction,drop,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,17.733952700016733,30.32175802626741,5.317188261028282,16.397773719695678,18.79746896674834,19.037996783227978,0.0,0.0,0.0,0.0,0.0,0.0
160,1898,12.6302270959627,21.56032185755298,-4.143280206163766,13.11333961243842,13.51981351360585,12.40079323349485,ContraCosta,STID,impact_direction,rise,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,12.6302270959627,21.56032185755298,-4.143280206163766,13.11333961243842,13.51981351360585,12.40079323349485,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,ContraCosta,STID,impact_threshold,q50=2.3333;q75=8.6667,ongoing,BasicTS/checkpoints/STID/TraffiDent_ContraCosta_2023Q1_100_12_12_pure/dcfedb4404ed19f835999f1b5b0aeeb5/test_results,,,,,,,,,,,,
595,6122,10.835428072790117,19.95915833618916,-1.7372607056980076,9.9283873941016,11.330934700656734,12.163031388813419,ContraCosta,STIDAccident,incident_type,1141,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,10.706918328231318,20.096215712519,-1.951242130981166,9.951807277409111,11.44830786924231,11.534583956351076,0.1285097445587997,-0.13705737632984238,0.21398142528315844,-0.023419883307511213,-0.11737316858557634,0.6284474324623428
595,6136,10.645032890150723,17.166659686598013,-1.478962603572761,9.621336477774161,10.490572646260262,12.58907077068419,ContraCosta,STIDAccident,incident_type,1141,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,9.93194454247824,16.88561299679173,-2.6517200208860396,8.837324919524017,9.815255552530289,11.80337404266117,0.7130883476724836,0.2810466898062849,1.1727574173132786,0.7840115582501443,0.6753170937299728,0.7856967280230194
95,992,10.75270962715149,17.34192451818767,-0.2905769578872188,8.808182786150676,11.684721199862928,12.551921844482422,ContraCosta,STIDAccident,incident_type,1141,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,9.521969210716986,15.871091440580477,-1.9320826453547324,8.041756978849085,10.672304727944983,10.296069633669969,1.2307404164345037,1.4708330776071943,1.6415056874675136,0.7664258073015908,1.0124164719179447,2.255852210812453
55,586,9.79554886541269,16.13473498888921,-0.23542092359106695,8.545276959737143,11.322561069410675,11.093608538309732,ContraCosta,STIDAccident,incident_type,1141,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,8.66639753738768,15.027316720393749,-2.105695132102576,8.297638575236002,10.192578996930804,8.639702796936035,1.12915132802501,1.1074182684954614,1.870274208511509,0.2476383845011405,1.129982072479871,2.4539057413736973
1520,15262,16.54248693089016,30.272788836435936,2.8009660221180335,14.932752487698847,16.406247870727157,19.213947604794438,ContraCosta,STIDAccident,incident_type,NoInj,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,16.373667284945896,30.0631684199937,2.191863089616326,14.82385730518308,16.389212866249323,18.795913672316104,0.16881964594426435,0.20962041644223461,0.6091029325017074,0.10889518251576646,0.017035004477833127,0.418033932478334
1520,15253,16.948485320242618,30.79853426895115,0.15966570539129982,15.409354617760616,17.17556218381198,19.08445522236147,ContraCosta,STIDAccident,incident_type,NoInj,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,16.669475409114415,31.191581077949515,-0.3199334026735071,15.23103512158184,16.94608181827473,18.706671167247304,0.2790099111282025,-0.3930468089983634,0.47959910806480693,0.1783194961787764,0.22948036553724904,0.3777840551141658
240,2424,17.16438921056565,32.561644995026846,1.8421992594652836,16.04749949615781,16.848764683940622,18.77972680271262,ContraCosta,STIDAccident,incident_type,NoInj,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,16.270070419059728,31.45386034145852,1.1011771620696922,15.502884062209931,16.303667786097762,17.364104261492738,0.8943187915059205,1.1077846535683271,0.7410220973955914,0.544615433947877,0.5450968978428605,1.4156225412198822
140,1452,15.861063586778878,30.442011269109702,1.0497387315944535,15.621351636145725,16.22100120733592,18.675389313500776,ContraCosta,STIDAccident,incident_type,NoInj,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,14.64033235071776,29.237270370938372,0.7772828094230211,14.451683517329949,15.307283827095977,17.192664690254148,1.220731236061118,1.2047408981713303,0.27245592217143244,1.1696681188157765,0.9137173802399428,1.4827246232466287
2054,21553,13.703474318871104,24.57025169515795,-0.1942135719657193,13.090345496387535,13.942232376489883,14.517360269061445,ContraCosta,STIDAccident,incident_type,UnknInj,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.575695154125196,24.462658397451296,0.013311815047238657,12.894765967578941,13.842662118084588,14.480320153000227,0.1277791647459079,0.1075932977066536,-0.20752538701295797,0.19557952880859375,0.09957025840529532,0.0370401160612186
2057,21551,13.966460617339438,22.76172929093973,-0.10667197359481669,13.019854949152549,13.989202922064901,15.21513314844838,ContraCosta,STIDAccident,incident_type,UnknInj,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.275865156984313,21.740188019104465,-0.583536011155678,12.75334546826199,13.245904213070604,14.376541579732656,0.6905954603551248,1.0215412718352646,0.4768640375608613,0.2665094808905586,0.7432987089942973,0.8385915687157244
330,3475,14.757303409713636,25.33241852858209,-1.6424573807750675,14.965272936441494,14.329236846609215,15.253153685467465,ContraCosta,STIDAccident,incident_type,UnknInj,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,14.05570478041395,24.053176269609533,-1.562496997641145,14.531852735367613,13.823634917793404,14.57530519954061,0.701598629299685,1.2792422589725554,-0.07996038313392262,0.433420201073881,0.5056019288158105,0.6778484859268552
209,2264,13.993716536478104,23.438546564250824,-1.1812071614888868,13.318997403408618,14.415831147047578,14.669080340673053,ContraCosta,STIDAccident,incident_type,UnknInj,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.122701242197529,22.02787703368628,-1.0986628195422277,12.550721594627868,13.89408273040933,13.660654380838707,0.8710152942805749,1.4106695305645438,-0.08254434194665916,0.76827580878075,0.521748416638248,1.0084259598343461
731,7248,17.724629339003403,31.773210639760695,-1.0558135493701657,15.83146352957416,16.74590421512427,21.19254481081931,ContraCosta,STIDAccident,pm_relation,at_source,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,17.520144226798422,31.34819999242399,-1.2854647510099095,15.676963578786282,16.879509275322718,20.608886390332355,0.20448511220498133,0.42501064733670546,0.22965120163974384,0.15449995078787815,-0.1336050601984482,0.5836584204869553
734,7232,19.22058135640305,35.341635400168485,1.4239913921440597,16.52686784279287,18.587323481368387,23.684212962323535,ContraCosta,STIDAccident,pm_relation,at_source,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,19.212691322892113,36.003506842273524,1.056231054584537,16.83021369541858,18.75039168020979,23.314889142993287,0.007890033510935979,-0.6618714421050385,0.36776033755952264,-0.3033458526257071,-0.16306819884140467,0.3693238193302477
115,1140,19.48824010480914,38.401348687796165,3.5505120796069765,14.987684149491159,19.704779454281457,20.892072336297286,ContraCosta,STIDAccident,pm_relation,at_source,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,18.84683284424899,36.747895988906784,2.231696921900699,14.90027787057977,19.713161990517065,19.152762242367395,0.6414072605601504,1.6534526988893816,1.3188151577062777,0.08740627891138963,-0.008382536235608029,1.739310093929891
62,624,19.355587751437458,36.883522363476146,2.9252203427828274,15.33017481290377,21.015893055842472,19.83122312105619,ContraCosta,STIDAccident,pm_relation,at_source,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,18.724597172859387,35.209626266997255,2.003242015838623,14.830462822547325,21.07104756281926,18.272697302011345,0.6309905785780714,1.6738960964788916,0.9219783269442043,0.4997119903564453,-0.05515450697678759,1.5585258190448457
1766,18743,13.942413821798159,23.903445826697215,-1.1611456611282014,12.978101324866655,14.227616163918114,15.300175677155261,ContraCosta,STIDAccident,pm_relation,downstream,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.928691935451475,24.176730604969947,-1.3503001313361416,12.928613436091918,14.279103866978438,15.272876464415296,0.013721886346683476,-0.2732847782727319,0.18915447020794018,0.04948788877473653,-0.05148770306032446,0.027299212739965384
1766,18756,14.325985985591382,23.4732823365098,-1.2485102521099498,13.503241956424409,14.771786526846565,14.933940469301664,ContraCosta,STIDAccident,pm_relation,downstream,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.89987503152637,23.31193723421241,-1.877543706277663,13.225259986853066,14.26784017737371,14.487621050614576,0.4261109540650114,0.16134510229738908,0.6290334541677132,0.2779819695713428,0.5039463494728551,0.4463194186870876
289,3097,14.74549664702768,24.186693641572962,-1.7571760096933366,14.554682572064232,14.60873479109544,15.192386449079105,ContraCosta,STIDAccident,pm_relation,downstream,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,14.2106332578773,24.12761203780693,-2.17651173311701,14.405464409854162,14.045295172471267,14.12710281847052,0.5348633891503809,0.059081603766031776,0.4193357234236732,0.14921816221007056,0.563439618624173,1.0652836306085849
206,2285,13.49648472558487,22.006210507576895,-0.8470729034891274,12.507031859544218,13.807132421363711,14.73390679610403,ContraCosta,STIDAccident,pm_relation,downstream,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,12.699457164405473,21.861378049896455,-1.5946103102268745,11.988353386127129,13.082302472978363,13.41260697214227,0.7970275611793962,0.14483245768044029,0.747537406737747,0.51867847341709,0.7248299483853486,1.3212998239617608
1625,16382,13.309528943689267,26.181246087299048,3.4476740518895252,12.720489211522294,13.785788103599687,14.133473241311739,ContraCosta,STIDAccident,pm_relation,upstream,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.053842668669548,25.80270633242861,3.41622272240433,12.493752972447854,13.555220875722584,13.781943375683808,0.25568627501971974,0.3785397548704381,0.031451329485195245,0.22673623907443918,0.2305672278771027,0.3515298656279313
1625,16388,12.72797954225063,21.815746539994247,-0.019453732129972912,11.847140651496229,12.679366077570995,14.420199404721389,ContraCosta,STIDAccident,pm_relation,upstream,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,11.863149089408205,20.66034532324916,-0.564224163555418,11.240466848124871,11.817772771113967,13.451466964083565,0.8648304528424244,1.1554012167450871,0.5447704314254451,0.6066738033713577,0.8615933064570278,0.9687324406378242
260,2642,13.392074561859062,24.58709645106162,-0.08199844966775806,14.142877405340021,12.985977762395686,15.036215001886541,ContraCosta,STIDAccident,pm_relation,upstream,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,12.095583722954173,22.254429937843117,-0.21633713178612984,12.992764334245162,12.115797077525746,14.00748102014715,1.296490838904889,2.332666513218502,0.1343386821183718,1.150113071094859,0.8701806848699398,1.028733981739391
171,1813,14.663524078520634,26.13526041104963,2.052628956377605,15.505089159832885,15.462637263418033,15.628559845172806,ContraCosta,STIDAccident,pm_relation,upstream,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.150091285937016,23.493150397389044,1.8893182126448684,14.373769065402202,14.591088983396821,13.600128047513646,1.5134327925836182,2.6421100136605844,0.16331074373273657,1.1313200944306825,0.8715482800212122,2.0284317976591595
2058,17623,6.4539205800835555,11.436685751813338,0.10801794552907211,6.0224123905950036,6.481661670367357,7.371379282937121,ContraCosta,STIDAccident,impact_abs,low,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,6.341476464240429,11.509584540458299,0.21390800322386705,5.9083914174154755,6.469526813918214,7.137890074275727,0.11244411584312619,-0.07289878864496124,-0.10589005769479494,0.11402097317952808,0.01213485644914325,0.23348920866139355
1030,12342,12.099518771149162,18.781299007338422,0.39997022446734537,11.251126385848346,12.392394563103464,12.980561655858283,ContraCosta,STIDAccident,impact_abs,mid,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,12.014320299973502,18.63979029844824,0.01513114660915535,11.094166447680283,12.337209330458585,12.820302553612475,0.08519847117566037,0.14150870889018208,0.38483907785819005,0.15695993816806286,0.05518523264487918,0.1602591022458082
1028,12336,27.88601172604295,42.78823756201872,1.6474192813522002,25.957985239733983,28.03128486662987,30.948897053759385,ContraCosta,STIDAccident,impact_abs,high,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,27.65432266007756,42.56597243512474,1.4132303152566754,25.814747791809793,27.954389720575357,30.596115828488124,0.2316890659653872,0.22226512689397993,0.23418896609552475,0.14323744792418935,0.07689514605451464,0.35278122527126143
1547,18205,17.58002377253121,32.32573828081506,5.167040284326266,15.733294664632377,18.137857661083693,19.558301711223535,ContraCosta,STIDAccident,impact_direction,drop,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,17.437986405437314,32.14957803419765,4.890257045051221,15.658218000807567,18.07406800403444,19.211998851106483,0.14203736709389503,0.1761602466174068,0.2767832392750451,0.07507666382480949,0.06378965704925221,0.3463028601170528
1454,17236,13.986053514159675,23.072462603987372,-3.938842704827837,13.778585513654194,13.731642865968498,15.172727539741611,ContraCosta,STIDAccident,impact_direction,rise,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,13.885888011363134,22.971330883687386,-4.196480574644367,13.598786574552317,13.723220758737172,15.155912905972922,0.1001655027965409,0.10113172029998552,0.2576378698165298,0.17979893910187705,0.008422107231325526,0.01681463376868919
0,0,,,,,,,ContraCosta,STIDAccident,impact_threshold,q50=2.3750;q75=10.0833,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,,,,,,,,,,,,
2060,17601,7.226516305340345,12.87902000194971,0.21011472218389246,6.51316458258684,7.360386443073159,8.068329981698657,ContraCosta,STIDAccident,impact_abs,low,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_ContraCosta_2023Q1_100_12_12_accident/5b781156b6d58c7302fe76f33c98474e/test_results,6.60907121477029,12.615634508679065,-0.998786637582709,6.158668689455119,6.68205294751991,7.330840421262222,0.6174450905700555,0.2633854932706452,1.2089013597666014,0.3544958931317206,0.6783334955532485,0.7374895604364351
